MSSubClass,LotFrontage,OverallQual,OverallCond,YearBuilt,YearRemodAdd,TotalBsmtSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,TotRmsAbvGrd,Fireplaces,GarageCars,OpenPorchSF,HouseStyle,ExterQual,BsmtQual,BsmtExposure,BsmtFinType1,HeatingQC,KitchenQual,FireplaceQu,GarageFinish,GarageQual,GarageCond,MSZoning_RL,MSZoning_RM,LotShape_IR,LotShape_Reg,Neighborhood_NAmes,Exterior1st_VinylSd,MasVnrType_Other,Foundation_CBlock,Foundation_Other,Foundation_PConc,CentralAir_N,CentralAir_Y,GarageType_Attchd,GarageType_Detchd,SalePrice
1.0,88.0,8,5,2005,2006,1868,0,2028,2,0,7,2,3,66,1.0,4,5,4,6,5,4,4,2,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,369900
2.0,55.0,6,7,1918,2000,816,0,838,1,0,5,0,1,0,1.0,3,3,2,3,5,2,0,3,3,3,1,0,0,1,0,0,0,0,1,0,0,1,0,1,130000
7.5,74.0,5,6,1982,1982,840,0,860,1,0,4,0,2,0,0.0,3,3,3,5,3,3,0,1,3,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1,137000
1.0,65.0,5,8,1968,2003,1437,0,1473,1,0,5,2,1,48,1.0,3,3,4,6,5,5,4,1,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,143000
3.0,50.0,5,6,1930,1960,742,0,935,1,0,4,0,1,0,1.0,3,3,1,1,3,3,0,1,3,3,0,1,0,1,0,1,0,0,1,0,0,1,0,1,79500
5.0,64.0,7,5,2004,2004,770,812,1582,2,1,6,0,2,45,2.0,4,4,1,6,5,4,0,2,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,185900
5.0,97.0,10,5,2008,2008,1722,568,2296,2,1,10,1,3,274,2.0,5,5,4,6,5,5,4,2,3,3,1,0,1,0,0,0,1,0,0,1,0,1,0,0,451950
1.0,60.0,5,8,1982,2003,816,0,816,1,0,4,0,2,0,1.0,3,3,1,6,5,3,0,3,3,3,1,0,0,1,0,0,0,0,0,1,0,1,0,1,138000
9.0,69.0,6,5,2003,2003,848,0,848,1,0,4,0,2,0,1.0,4,4,3,6,5,4,0,3,3,3,0,1,0,1,0,1,0,0,0,1,0,1,1,0,140000
1.0,88.0,5,6,1975,1975,924,0,924,1,0,5,0,1,0,1.0,3,4,1,1,3,3,0,1,3,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1,110000
1.0,69.0,8,5,2005,2006,1814,0,1826,2,0,7,1,3,75,1.0,4,4,4,6,5,4,3,3,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,319000
6.0,60.0,6,7,1910,1993,684,684,1368,1,0,7,0,1,158,2.0,3,3,1,1,5,3,0,1,3,2,0,1,0,1,0,1,0,1,0,0,1,0,0,1,114504
9.0,53.0,7,5,2006,2007,1258,0,1402,0,2,7,1,3,16,1.0,4,5,3,1,5,4,4,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,194201
1.0,80.0,5,6,1977,1977,1430,0,1647,2,0,7,1,2,0,1.0,3,4,2,5,5,4,3,3,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,217500
11.0,24.0,6,6,1980,1980,716,840,1556,2,1,6,1,2,0,2.0,3,4,1,2,3,3,3,3,3,3,0,1,0,1,0,0,0,1,0,0,0,1,1,0,151000
5.0,74.0,8,5,2005,2005,1058,846,1904,2,1,8,1,2,60,2.0,4,4,3,6,5,5,4,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,0,0,275000
4.0,50.0,6,6,1937,1950,780,595,1375,1,1,6,1,1,162,1.5,3,3,1,1,3,4,4,1,3,3,0,1,0,1,0,0,0,0,0,1,0,1,0,1,141000
5.0,80.0,8,5,1992,1992,908,988,1915,2,1,8,1,2,150,2.0,4,4,2,6,5,4,3,3,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,220000
11.0,30.0,7,5,2004,2005,600,600,1200,2,1,4,0,2,172,2.0,4,4,1,1,5,4,0,2,3,3,0,0,0,1,0,0,0,0,0,1,0,1,0,1,151000
1.0,88.0,7,5,2002,2002,1494,0,1494,2,0,6,1,2,36,1.0,4,4,2,6,5,4,3,2,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,221000
5.0,85.0,7,6,1965,1990,768,800,1986,2,1,7,3,2,42,2.0,3,3,1,4,3,3,2,1,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,205000
1.0,82.0,5,5,1996,1996,1040,0,1040,1,0,6,0,2,0,1.0,3,4,1,6,4,4,0,1,3,3,1,0,1,0,0,1,0,0,0,1,0,1,0,1,152000
1.0,78.0,5,8,1948,2002,896,896,2008,3,0,8,0,1,0,2.0,3,3,1,6,5,5,0,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,225000
6.0,78.0,8,6,1934,1998,965,1254,3194,2,1,10,2,2,0,2.0,3,4,2,4,3,3,4,1,3,3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,359100
1.0,61.0,4,5,1961,1961,1029,0,1029,1,0,5,0,1,0,1.0,3,3,2,3,4,3,0,1,3,3,1,0,0,1,0,1,1,1,0,0,0,1,1,0,118500
5.0,69.0,9,5,2000,2000,1440,677,2153,2,1,8,2,3,142,2.0,4,5,2,6,5,5,5,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,313000
7.0,69.0,6,6,1978,1978,1032,0,1032,2,0,6,1,2,0,0.5,3,4,3,5,3,3,3,1,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,148000
5.0,69.0,8,5,2001,2001,1299,573,1872,2,1,7,1,2,122,2.0,4,4,3,6,5,5,3,2,3,3,1,0,0,1,0,1,0,0,0,1,0,1,0,0,261500
1.0,70.0,5,5,2007,2007,1120,0,1120,1,0,6,0,0,30,1.0,3,4,1,5,5,3,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,147000
12.0,21.0,4,6,1972,1972,630,0,630,1,0,3,0,0,24,0.0,3,4,3,2,5,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,75500
7.5,80.0,6,7,1963,1963,936,0,1054,1,0,6,0,2,0,0.0,3,3,4,6,5,4,0,2,3,3,1,0,0,1,1,0,0,0,0,1,0,1,1,0,137500
5.0,69.0,6,5,2002,2003,783,702,1509,2,1,7,1,2,75,2.0,4,4,1,6,5,4,4,3,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,183200
3.5,59.0,6,6,1954,1954,832,0,832,1,0,4,0,2,0,1.25,3,3,1,1,4,4,0,1,3,3,1,0,0,1,1,0,0,1,0,0,0,1,0,1,105500
1.0,90.0,9,5,2007,2007,1822,0,1828,2,0,9,1,3,108,1.0,5,5,3,6,5,4,4,1,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,314813
5.0,85.0,8,5,2003,2003,1482,780,2262,2,1,10,2,3,0,2.0,4,4,4,6,5,4,4,3,3,3,1,0,0,1,0,1,1,0,0,1,0,1,1,0,305000
2.0,45.0,3,3,1914,1950,864,0,864,1,0,5,0,0,0,1.0,3,3,1,4,3,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,67000
5.0,90.0,6,7,1974,1997,1522,1066,2614,2,1,9,1,2,243,2.0,3,3,1,5,3,3,3,2,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,240000
1.0,71.0,5,6,1977,1977,980,0,980,1,0,6,0,2,0,1.0,3,3,1,4,3,3,0,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,0,1,135000
11.0,69.0,6,5,2000,2000,756,756,1512,2,1,4,1,2,32,2.0,4,4,1,6,5,4,3,1,3,3,0,0,0,1,0,0,0,0,0,1,0,1,0,1,168500
5.0,80.0,6,5,1972,1972,732,778,1790,1,2,8,1,2,0,2.0,3,3,1,3,4,3,3,2,3,3,1,0,0,1,0,1,0,1,0,0,0,1,1,0,165150
1.0,87.0,6,6,1962,1962,1116,0,1116,1,1,5,0,2,0,1.0,3,3,1,1,3,3,0,1,3,3,1,0,1,0,1,0,0,1,0,0,0,1,1,0,160000
1.0,69.0,5,5,1960,1978,978,0,1422,1,0,6,1,1,0,1.0,3,3,1,1,3,3,3,2,3,3,1,0,1,0,1,0,0,1,0,0,0,1,1,0,139900
7.0,80.0,6,6,1955,1972,1156,0,1520,1,0,7,2,1,0,0.5,3,3,3,4,5,3,4,2,3,3,1,0,0,1,1,0,0,1,0,0,0,1,0,0,153000
5.0,70.0,5,5,1969,1969,1040,1040,2080,1,2,9,2,2,0,2.0,3,4,3,3,3,2,3,1,3,3,1,0,1,0,1,0,0,0,0,1,0,1,1,0,135000
7.0,82.0,6,5,1964,1964,1248,0,1350,1,1,6,0,2,0,0.5,3,3,4,6,3,3,0,2,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,168500
6.0,50.0,5,6,1880,1991,636,661,1750,1,0,8,0,1,0,2.0,3,2,1,1,3,5,0,1,2,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,124000
9.0,34.0,8,5,2006,2006,1554,0,1554,2,0,6,1,2,73,1.0,4,4,2,6,5,4,4,2,3,3,1,0,0,1,0,1,1,0,0,1,0,1,1,0,209500
1.0,85.0,7,5,1977,1977,1386,0,1411,2,0,6,1,2,0,1.0,3,3,1,5,3,3,3,3,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,82500
1.0,80.0,5,7,1954,2005,1056,0,1056,1,0,6,0,1,0,1.0,3,3,1,4,3,3,0,1,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,139400
8.0,64.0,6,5,1980,1980,1056,0,1056,0,0,4,0,2,56,0.0,3,3,1,6,4,3,0,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,0,1,144000
13.0,60.0,6,7,1914,1995,1440,1440,3395,2,0,14,0,0,110,2.5,2,3,1,2,5,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,200000
2.0,51.0,2,3,1936,1950,264,0,800,1,0,4,1,0,0,1.0,2,3,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,60000
13.0,50.0,5,4,1954,1954,811,576,1387,2,0,7,0,1,0,1.5,3,3,1,1,3,4,0,1,3,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,93000
2.0,67.0,5,7,1910,1950,796,0,796,1,0,4,0,0,0,1.0,3,2,1,1,4,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,85000
9.0,53.0,8,5,2006,2006,1520,0,1567,2,0,7,1,3,0,1.0,4,4,3,6,5,5,4,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,264561
9.0,62.0,8,5,2003,2004,1518,0,1518,1,1,6,1,2,140,1.0,5,5,4,6,5,5,4,2,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,274000
5.0,69.0,7,5,2001,2001,1057,872,1929,2,1,7,1,2,235,2.0,4,4,1,6,5,4,3,3,3,3,0,0,0,1,0,1,0,0,0,1,0,1,1,0,226000
7.0,75.0,8,7,1972,1995,1952,704,2704,2,1,9,3,2,111,0.5,4,4,4,6,4,5,3,3,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,345000
5.0,80.0,5,5,1969,1969,780,840,1620,2,1,7,0,2,0,2.0,3,3,1,3,5,3,0,3,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,152000
1.0,85.0,9,5,2009,2009,1766,0,1766,2,1,7,1,3,130,1.0,5,5,2,6,5,5,4,3,3,3,0,0,0,1,0,0,1,0,0,1,0,1,1,0,370878
1.0,69.0,6,5,1971,1971,981,0,981,1,1,5,0,2,312,1.0,3,3,1,5,3,3,0,1,3,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1,143250
1.0,60.0,5,5,1950,1950,0,0,1048,1,0,7,0,2,27,1.0,3,0,0,0,4,3,0,1,3,3,1,0,0,1,1,0,0,1,0,0,0,1,0,1,98300
1.0,85.0,6,5,1953,1953,1094,0,1094,1,0,5,2,2,0,1.0,3,3,2,3,5,3,4,2,3,3,1,0,1,0,0,0,1,1,0,0,0,1,1,0,155000
5.0,70.0,6,5,1966,1966,756,788,1839,1,1,7,1,2,124,2.0,3,3,1,1,3,3,3,1,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,155000
12.0,21.0,4,6,1970,1970,630,0,630,1,0,3,0,0,0,0.0,3,4,3,4,4,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,84500
5.0,65.0,7,6,2007,2007,813,843,1665,2,1,7,0,2,0,2.0,4,4,1,1,5,4,0,2,3,3,0,0,0,1,0,0,0,0,0,1,0,1,1,0,205950
6.0,60.0,4,5,1940,1950,755,755,1510,1,0,7,1,1,0,2.0,3,3,2,1,3,3,4,1,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,108000
5.0,70.0,7,5,1996,1996,880,807,1716,2,1,7,1,2,120,2.0,4,4,1,1,5,4,3,2,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,191000
4.0,60.0,6,7,1906,1995,756,713,1469,1,0,7,0,1,0,1.5,3,3,1,1,5,3,0,1,3,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,135000
1.0,91.0,8,6,1995,1995,2109,0,2113,2,1,7,1,3,46,1.0,4,4,4,6,5,4,3,3,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,350000
11.0,21.0,6,5,1971,1971,525,567,1092,1,1,6,0,1,0,2.0,3,3,1,1,3,3,0,1,3,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,88000
1.0,72.0,5,7,1959,2006,1053,0,1053,1,1,5,0,1,0,1.0,4,3,1,5,5,4,0,2,3,3,1,0,1,0,1,0,0,1,0,0,0,1,1,0,145500
6.0,60.0,7,6,1931,2000,776,651,1502,1,1,6,1,1,0,2.0,3,4,1,1,3,3,4,2,3,3,1,0,0,1,0,0,0,0,1,0,0,1,1,0,149000
4.0,78.0,6,5,1948,1950,912,546,1458,1,0,6,1,1,0,1.5,3,3,1,1,3,3,4,1,3,3,1,0,0,1,1,1,0,1,0,0,0,1,1,0,97500
1.0,75.0,5,7,1964,1999,1486,0,1486,1,0,7,0,2,0,1.0,3,3,1,4,5,3,0,3,3,3,1,0,0,1,0,0,0,0,0,1,0,1,0,1,167000
5.0,69.0,7,7,1976,1976,793,793,1935,2,1,7,1,2,113,2.0,3,4,1,1,3,3,3,2,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,197900
5.0,52.0,8,7,1994,2005,1629,762,2448,2,1,8,1,3,76,2.0,4,4,1,6,5,4,3,2,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,402000
1.0,120.0,6,3,1968,1968,1392,0,1392,1,0,5,2,2,0,1.0,3,2,1,1,4,3,3,2,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,110000
7.5,90.0,4,5,1972,1972,1138,0,1181,2,0,6,0,2,0,0.0,3,4,3,4,3,3,0,2,3,3,1,0,0,1,0,0,0,1,0,0,0,1,0,1,137500
1.0,49.0,8,5,2005,2006,2077,0,2097,1,1,8,1,3,267,1.0,4,5,2,6,5,5,5,3,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,423000
5.0,106.0,8,5,2000,2000,1406,482,1936,2,1,7,1,2,124,2.0,4,4,1,1,5,4,3,2,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,230500
5.0,69.0,6,5,1965,1979,1021,915,2380,2,1,7,1,2,265,2.0,3,4,1,2,3,3,1,1,3,3,1,0,1,0,1,0,1,1,0,0,0,1,0,0,129000
1.0,65.0,6,5,1994,1998,1408,0,1679,2,0,7,1,2,42,1.0,3,4,1,6,5,4,2,2,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,193500
1.0,69.0,5,6,1956,1987,1188,0,1437,1,1,6,1,2,0,1.0,3,3,1,3,4,3,3,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,0,1,168000
2.0,80.0,4,5,1922,1950,700,0,1180,1,0,5,1,1,0,1.0,3,2,1,1,5,2,4,1,3,2,1,0,0,1,0,0,0,0,1,0,0,1,0,1,137500
5.0,64.0,6,5,2005,2005,738,738,1476,2,1,7,0,2,35,2.0,4,4,1,6,5,4,0,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,173500
6.0,54.0,6,6,1925,1950,672,672,1369,2,0,6,0,1,0,2.0,3,3,1,4,3,3,0,1,3,3,0,0,0,1,0,0,0,0,1,0,1,0,0,1,103600
1.0,69.0,6,6,1977,1977,1208,0,1208,1,1,6,1,2,42,1.0,4,4,1,5,3,3,3,2,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,165000
1.0,110.0,6,7,1957,2004,1477,0,1839,2,0,7,2,2,87,1.0,3,3,1,6,5,4,3,3,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,257500
1.0,80.0,6,6,1965,1965,1136,0,1136,1,0,5,1,1,0,1.0,3,3,1,3,3,3,4,2,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,140000
11.0,24.0,6,6,1978,1978,855,586,1441,2,1,7,1,2,0,2.0,3,3,1,5,3,3,3,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,148500
6.0,60.0,4,2,1900,1950,1095,679,1774,2,0,8,0,3,0,2.0,3,3,1,1,2,3,0,1,2,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,87000
2.0,52.0,5,8,1924,2006,768,0,792,1,0,5,0,1,0,1.0,4,3,1,1,5,4,0,1,2,2,1,0,0,1,0,1,0,0,1,0,0,1,0,1,109500
1.0,80.0,8,5,2008,2008,2046,0,2046,2,1,7,1,3,82,1.0,4,5,2,1,5,4,4,3,3,3,1,0,1,0,0,1,1,0,0,1,0,1,1,0,372500
1.0,69.0,5,5,1961,1961,988,0,988,1,0,5,0,2,0,1.0,3,3,1,3,3,3,0,1,3,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1,128500
9.0,50.0,6,5,1980,1980,923,0,923,2,0,5,1,1,0,1.0,3,4,1,4,3,3,3,2,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,143000
4.0,55.0,5,5,1932,2000,793,672,1520,1,0,6,0,1,0,1.5,3,3,1,3,5,3,0,1,3,3,0,0,1,0,0,1,0,0,1,0,0,1,0,1,159434
9.0,69.0,6,5,1996,1997,1291,0,1291,1,0,6,1,2,0,1.0,3,4,2,6,5,4,4,1,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,173000
1.0,90.0,9,5,2002,2002,1626,0,1668,2,0,7,1,3,45,1.0,4,4,3,6,5,4,3,3,3,3,1,0,1,0,0,1,1,0,0,1,0,1,1,0,285000
5.0,58.0,7,5,1998,1998,1195,644,1839,2,1,7,0,2,81,2.0,4,4,1,1,4,3,0,3,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,221000
11.0,69.0,7,5,1984,1984,1190,900,2090,2,0,6,1,2,0,2.0,4,4,2,6,4,4,3,3,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,207500
5.0,84.0,7,6,2007,2007,874,887,1761,3,0,7,0,2,105,2.0,4,4,1,1,5,4,0,3,3,3,0,0,0,1,0,1,0,0,0,1,0,1,1,0,227875
11.0,69.0,7,5,2004,2004,551,551,1102,2,1,4,0,2,60,2.0,4,4,1,6,5,4,0,1,3,3,0,0,1,0,0,0,0,0,0,1,0,1,0,1,148800
1.0,60.0,8,6,2007,2007,1419,0,1419,2,0,7,1,2,0,1.0,4,4,3,6,5,4,4,2,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,392000
9.0,61.0,6,5,2005,2006,1362,0,1362,2,0,6,1,2,28,1.0,4,4,3,5,5,4,4,2,3,3,1,0,1,0,0,1,1,0,0,1,0,1,1,0,194700
9.0,69.0,6,5,2004,2004,848,0,848,1,0,3,1,2,0,1.0,4,4,4,6,5,4,3,2,3,3,0,1,0,1,0,1,0,0,0,1,0,1,1,0,141000
5.0,104.0,10,6,1994,1995,2444,1872,4316,3,1,10,2,3,50,2.0,5,5,4,6,5,5,5,3,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,755000
5.0,42.0,7,5,1989,1990,1210,1281,2519,2,1,9,2,2,27,2.0,4,4,4,6,5,4,4,2,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,335000
2.0,60.0,5,6,1921,1968,1073,0,1073,1,0,4,0,1,0,1.0,3,3,1,1,5,3,0,1,3,3,1,0,0,1,0,0,0,0,1,0,0,1,0,1,108480
4.0,51.0,5,6,1936,1950,927,472,1539,1,1,5,0,2,0,1.5,3,3,1,1,3,3,0,1,3,3,0,1,0,1,0,0,0,0,1,0,0,1,0,1,141500
1.0,54.0,6,6,1987,1987,1112,0,1137,2,0,5,1,2,0,1.0,3,4,1,6,4,4,3,1,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,176000
2.0,50.0,5,7,1921,1950,616,0,616,1,0,4,0,1,0,1.0,3,3,1,2,4,3,0,1,3,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,89000
1.0,57.0,5,7,1952,1952,980,0,1148,1,0,6,0,1,0,1.0,3,5,2,2,2,3,0,1,3,3,1,0,1,0,0,0,0,0,0,1,0,1,0,1,123500
1.0,65.0,5,8,1965,2009,894,0,894,1,0,5,1,1,144,1.0,3,3,1,6,5,3,4,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,0,1,138500
9.0,59.0,7,5,2004,2004,1391,0,1391,2,0,5,0,2,158,1.0,4,4,2,6,5,4,0,2,3,3,0,0,1,0,0,0,0,0,0,1,0,1,1,0,196000
1.0,85.0,8,5,2002,2002,1800,0,1800,2,0,7,1,3,78,1.0,4,5,4,6,5,4,4,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,312500
1.0,80.0,7,5,1969,1969,1164,0,1164,1,1,6,0,2,0,1.0,3,3,1,1,3,3,0,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,140000
5.0,82.0,8,5,2006,2006,1234,1312,2576,2,1,10,1,3,100,2.0,5,5,1,1,5,5,4,3,3,3,1,0,1,0,0,1,0,0,0,1,0,1,0,0,361919
13.0,76.0,5,9,1900,1996,360,780,1812,2,0,8,1,2,0,2.0,3,4,1,1,4,4,1,1,3,3,0,1,0,1,0,0,0,0,1,0,0,1,0,1,140000
1.0,70.0,7,5,2004,2005,1473,0,1484,2,0,7,0,2,35,1.0,4,4,3,6,5,4,0,2,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,213000
13.0,70.0,4,5,1930,1950,0,720,1092,2,0,7,0,0,0,2.0,2,0,0,0,2,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,55000
1.0,69.0,7,5,1971,2002,1643,0,1824,2,0,5,2,2,48,1.0,3,4,4,6,3,4,3,1,3,3,1,0,1,0,0,0,1,1,0,0,0,1,1,0,302000
9.0,48.0,8,5,2006,2006,1324,0,1324,2,0,6,1,2,38,1.0,4,4,1,6,5,4,4,3,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,254000
5.0,65.0,7,5,2007,2007,728,728,1456,2,1,8,1,2,24,2.0,4,4,3,1,5,4,4,3,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,179540
1.0,69.0,5,7,1966,1966,876,0,904,1,0,6,0,1,0,1.0,3,3,1,1,3,3,0,1,3,3,1,0,1,0,0,0,1,0,0,1,0,1,1,0,109900
2.0,56.0,3,6,1935,2003,270,0,729,1,0,5,0,0,0,1.0,4,3,1,1,4,3,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,52000
4.0,66.0,4,7,1900,1950,859,319,1178,1,0,7,0,1,0,1.5,3,3,2,1,4,3,0,2,3,3,0,0,0,1,0,0,0,0,1,0,0,1,0,1,102776
9.0,40.0,8,5,1988,1989,1228,0,1228,2,0,5,1,2,120,1.0,4,4,2,6,4,4,4,3,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,189000
13.0,60.0,4,5,1970,1970,960,0,960,1,0,6,0,2,288,1.0,3,3,3,5,3,3,0,1,3,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,129000
5.0,69.0,6,8,1976,2005,725,754,1479,2,1,6,0,2,44,2.0,4,3,1,6,5,4,0,2,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,130500
1.0,78.0,6,5,1974,1974,1064,0,1350,2,0,7,1,2,0,1.0,3,4,1,1,3,3,3,2,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,165000
6.0,60.0,7,8,1890,1998,718,978,2554,1,1,8,0,2,48,2.0,3,3,1,1,5,3,0,1,3,3,0,1,0,1,0,0,0,0,1,0,0,1,0,1,159500
1.0,80.0,5,6,1973,2000,1176,0,1178,1,1,5,1,2,0,1.0,3,4,1,4,4,4,2,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,157000
5.0,96.0,7,5,1993,1994,1311,1093,2418,2,1,9,1,3,154,2.0,4,4,4,6,5,4,3,2,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,341000
1.0,69.0,5,6,1969,1969,971,0,971,1,1,5,1,1,0,1.0,3,4,4,5,3,3,1,1,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,128500
9.0,69.0,8,5,1985,1985,1742,0,1742,2,0,5,1,2,28,1.0,4,4,4,6,3,4,3,2,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,275000
9.0,69.0,6,5,2004,2004,848,0,848,1,0,3,0,2,0,1.0,4,4,3,6,5,4,0,2,3,3,0,1,0,1,0,1,0,0,0,1,0,1,1,0,143000
1.0,70.0,4,7,1970,1970,864,0,864,1,0,5,0,2,0,1.0,3,3,1,5,5,3,0,1,3,3,1,0,0,1,1,0,0,1,0,0,0,1,0,1,124500
4.0,60.0,4,6,1954,1972,941,473,1470,2,0,7,0,1,0,1.5,3,3,1,1,5,3,0,1,3,3,1,0,0,1,0,0,0,0,0,1,0,1,0,1,135000
1.0,86.0,9,5,2007,2008,1698,0,1698,2,0,8,1,3,64,1.0,5,5,1,6,5,5,4,3,3,3,1,0,1,0,0,0,1,0,0,1,0,1,1,0,320000
1.0,60.0,4,6,1970,1970,864,0,864,1,0,5,0,2,0,1.0,3,3,1,5,3,4,0,1,3,3,1,0,0,1,1,0,0,1,0,0,0,1,0,1,120500
1.0,69.0,6,9,1988,2007,880,0,1680,2,0,5,1,2,44,1.0,4,4,1,6,5,4,4,3,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,222000
1.0,64.0,7,5,2007,2007,1232,0,1232,2,0,6,0,2,0,1.0,4,4,3,6,5,4,0,2,3,3,1,0,0,1,0,1,1,0,0,1,0,1,1,0,194500
8.0,85.0,5,5,1958,1958,1584,0,1776,2,0,9,0,3,25,1.0,3,3,1,1,3,3,0,1,3,3,1,0,0,1,1,1,0,1,0,0,0,1,0,1,110000
2.0,52.0,4,5,1925,1950,780,0,1208,1,0,5,0,2,23,1.5,3,3,1,4,3,3,0,1,3,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,103000
9.0,39.0,8,5,1995,1996,1595,0,1616,2,0,5,1,2,152,1.0,4,4,1,6,5,4,3,2,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,236500
7.0,73.0,7,5,2003,2003,868,0,1146,2,0,6,1,2,22,0.5,4,5,3,6,5,4,4,3,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,187500
