MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,HouseStyle,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,KitchenQual,Functional,FireplaceQu,GarageFinish,GarageQual,GarageCond,PavedDrive,Fence,MSZoning_Other,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,LotShape_IR,LotShape_Reg,LandContour_accidente,LandContour_peu_accidente,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_Inside,LotConfig_Other,LandSlope_Gtl,LandSlope_mod_sev,Neighborhood_CollgCr,Neighborhood_NAmes,Neighborhood_Other,Condition1_Nocondprox,Condition1_Proxcond,BldgType_1Fam,BldgType_Other,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Other,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_VinylSd,Exterior1st_Wd Sdng,MasVnrType_BrkFace,MasVnrType_NoMasVnr,MasVnrType_Other,Foundation_CBlock,Foundation_Other,Foundation_PConc,CentralAir_N,CentralAir_Y,GarageType_Attchd,GarageType_Detchd,GarageType_Other,SaleType_Other,SaleType_WD,SaleCondition_Normal,SaleCondition_Other,SalePrice
1.0,60.0,7200,5,7,1972,1972,0.0,780,780,0,0,780,0,0,1,0,1,4,0,1973.0,1,196,0,0,0,0,0,0,1,2008,1.0,3,3,3,3,3,5,1,5,3,8,0,1,3,3,3,3,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,124900
1.0,63.0,13072,6,5,2004,2004,0.0,1158,1158,0,0,1158,1,0,1,1,1,5,0,2006.0,2,0,50,0,0,0,0,0,5,2006,1.0,3,3,4,3,1,5,1,5,4,8,0,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,158000
6.5,60.0,7200,5,7,1920,1996,0.0,530,581,530,0,1111,0,0,1,0,1,6,0,1935.0,1,0,0,144,0,0,0,0,3,2007,2.25,3,3,3,2,1,1,1,3,2,8,0,1,3,3,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,101000
9.0,44.0,6442,8,5,2006,2006,178.0,1370,1370,0,0,1370,0,0,2,0,1,6,1,2006.0,2,120,49,0,0,0,0,0,10,2007,1.0,4,3,4,4,2,6,1,5,4,8,4,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,202500
6.0,50.0,10300,7,6,1921,1950,0.0,576,902,808,0,1710,0,0,2,0,1,9,0,1990.0,2,12,11,64,0,0,0,0,4,2010,2.0,3,3,3,3,1,1,1,4,3,8,0,1,3,3,3,4,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,140000
5.0,69.0,9375,7,5,1997,1998,573.0,1057,1057,977,0,2034,1,0,2,1,1,8,0,1998.0,2,576,36,0,0,0,0,0,2,2009,2.0,3,3,4,3,1,6,1,5,4,8,0,2,3,3,3,4,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,219500
5.0,76.0,9591,8,5,2004,2005,344.0,1143,1143,1330,0,2473,0,0,2,1,1,9,1,2004.0,3,192,151,0,0,0,0,0,10,2007,2.0,4,3,5,3,3,1,1,5,4,8,4,2,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,317000
1.0,69.0,19900,7,5,1970,1989,287.0,1947,2207,0,0,2207,1,0,2,0,1,7,1,1970.0,2,301,0,0,0,0,0,0,7,2010,1.0,3,3,4,3,4,6,1,3,3,7,4,2,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,180000
1.0,72.0,10665,7,5,2003,2003,167.0,1453,1479,0,0,1479,1,0,2,0,1,7,0,2003.0,2,144,29,0,0,0,0,0,6,2007,1.0,4,3,4,3,3,6,1,5,4,8,0,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,226000
2.0,47.0,4608,4,6,1945,1950,0.0,747,747,0,0,747,0,0,1,0,1,4,0,1945.0,1,0,0,0,0,0,0,0,6,2010,1.0,3,4,3,3,1,1,1,3,3,8,0,1,3,3,3,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,80000
4.0,81.0,15593,7,4,1953,1953,0.0,1304,1304,983,0,2287,0,0,2,0,1,7,1,1953.0,2,0,21,114,0,0,0,0,7,2006,1.5,4,3,3,3,1,4,1,3,3,8,3,3,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,225000
1.0,95.0,13651,7,6,1973,1973,1115.0,2223,2223,0,0,2223,1,0,2,0,1,8,2,1973.0,2,300,0,0,0,0,0,0,2,2007,1.0,3,4,4,3,4,5,1,5,3,8,4,3,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,244000
1.0,69.0,7599,4,6,1982,2006,0.0,845,845,0,0,845,1,0,1,0,1,4,0,1987.0,2,0,0,0,0,0,0,0,6,2007,1.0,3,3,3,3,1,5,1,3,3,8,0,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,129500
5.0,74.0,10141,7,5,1998,1998,40.0,832,885,833,0,1718,0,0,2,1,1,7,1,1998.0,2,0,94,0,0,291,0,0,12,2009,2.0,3,3,4,3,1,1,1,4,3,8,3,3,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,185000
1.0,85.0,10200,5,7,1954,2003,104.0,1086,1086,0,0,1086,1,0,1,0,1,6,0,1989.0,2,0,0,0,0,0,0,0,5,2010,1.0,3,3,3,3,1,5,4,4,3,8,0,1,3,3,3,2,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,144900
4.0,60.0,5790,3,6,1915,1950,0.0,840,840,765,0,1605,0,0,2,0,2,8,0,1915.0,1,0,0,202,0,0,0,0,5,2010,2.0,4,4,2,3,1,1,1,4,3,8,0,1,3,3,3,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,107400
12.0,21.0,1596,4,5,1973,1973,0.0,462,526,462,0,988,1,0,1,0,1,5,0,1973.0,1,120,101,0,0,0,0,0,11,2009,0.5,3,3,4,3,4,6,1,3,3,8,0,1,3,3,3,2,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,91000
1.0,69.0,8475,4,7,1956,1956,0.0,952,952,0,0,952,0,0,1,0,1,4,0,1956.0,1,0,0,0,0,0,0,0,4,2008,1.0,3,3,3,3,1,5,1,5,3,8,0,1,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,135750
4.0,50.0,8635,5,5,1948,2001,0.0,672,1072,213,0,1285,1,0,1,0,1,6,0,1948.0,1,0,0,0,0,0,0,0,1,2008,1.5,3,3,3,3,1,4,6,3,3,7,0,1,3,3,3,3,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,127000
8.0,72.0,10778,4,5,1968,1968,0.0,1768,1768,0,0,1768,0,0,2,0,2,8,0,,0,0,0,0,0,0,0,0,4,2010,1.0,3,3,3,3,1,1,1,3,3,8,0,0,0,0,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,136500
4.0,60.0,10440,5,6,1910,1981,0.0,440,682,548,0,1230,0,0,1,1,1,5,0,1966.0,2,74,0,128,0,0,0,0,5,2009,2.0,3,3,3,3,1,1,1,4,3,8,0,1,3,3,3,3,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,110000
5.0,100.0,13000,6,6,1968,1968,576.0,896,1182,960,0,2142,0,0,2,1,1,8,1,1968.0,1,0,72,0,0,252,0,0,6,2009,2.0,3,4,4,3,1,3,1,3,4,8,4,3,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,193500
9.0,32.0,4500,6,5,1998,1998,443.0,1237,1337,0,0,1337,1,0,2,0,1,5,0,1998.0,2,0,199,0,0,0,0,0,3,2006,1.0,3,4,5,4,1,6,1,5,3,8,0,3,3,3,3,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,153500
1.0,78.0,10206,8,5,2007,2007,468.0,1563,1563,0,0,1563,0,0,2,0,1,6,1,2007.0,3,144,99,0,0,0,0,0,10,2008,1.0,3,3,4,3,1,6,1,5,4,8,4,2,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,245000
1.0,80.0,8892,5,5,1960,1960,66.0,1065,1065,0,0,1065,0,0,1,1,1,6,0,1974.0,2,74,0,0,0,0,0,0,7,2007,1.0,3,3,3,3,1,1,1,4,3,8,0,1,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,126500
7.0,69.0,8530,7,5,1995,1996,22.0,384,804,670,0,1474,0,0,2,1,1,7,1,1995.0,2,120,72,0,0,0,0,700,5,2009,0.5,3,3,4,3,1,1,1,4,3,8,3,3,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,168500
5.0,121.0,16059,8,5,1991,1992,284.0,1288,1301,1116,0,2417,0,0,2,1,1,9,1,1991.0,2,127,82,0,0,0,0,0,4,2006,2.0,4,3,4,3,1,1,1,5,4,8,3,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,260000
5.0,122.0,11911,6,5,2005,2005,0.0,684,684,876,0,1560,0,0,2,1,1,6,1,2005.0,2,100,38,0,0,0,0,0,3,2009,2.0,4,3,4,3,3,1,1,5,4,8,4,3,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,174000
11.0,40.0,3951,6,5,2009,2009,76.0,612,612,612,0,1224,0,0,2,1,1,4,0,2009.0,2,0,234,0,0,0,0,0,6,2009,2.0,4,3,4,3,3,1,1,5,4,8,0,2,3,3,3,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,164500
4.0,105.0,8470,3,2,1915,1982,0.0,1013,1013,0,513,1526,0,0,1,0,1,6,0,,0,0,0,156,0,0,0,0,10,2009,1.5,2,2,3,2,1,1,1,3,2,8,0,0,0,0,1,3,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,85000
1.0,60.0,8070,4,5,1994,1995,0.0,990,990,0,0,990,1,0,1,0,1,5,0,,0,0,0,0,0,0,0,0,8,2007,1.0,3,3,4,3,1,6,1,5,3,8,0,0,0,0,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,123600
1.0,60.0,7200,4,5,1950,1950,0.0,0,1040,0,0,1040,0,0,1,0,1,4,0,1950.0,2,0,29,0,0,0,0,0,7,2006,1.0,3,3,0,0,0,0,0,3,3,8,0,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,109900
1.0,85.0,8500,5,3,1961,1961,203.0,1235,1235,0,0,1235,0,0,1,0,1,6,0,1961.0,2,0,0,0,0,0,0,0,12,2006,1.0,3,3,3,3,1,3,1,3,3,8,0,1,3,3,3,2,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,98600
2.0,80.0,13360,5,7,1921,2006,0.0,876,964,0,0,964,1,0,1,0,1,5,0,1921.0,2,0,0,44,0,0,0,0,8,2009,1.0,3,4,4,3,1,5,1,5,3,8,0,1,3,3,3,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,163500
13.0,60.0,7200,6,6,1910,1998,0.0,1214,1260,1031,0,2291,0,1,2,0,2,9,1,1910.0,2,0,0,0,0,99,0,0,11,2007,2.25,3,3,3,2,2,3,1,5,3,8,4,1,3,3,3,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,133900
5.0,69.0,9337,6,5,1997,1997,0.0,824,905,881,0,1786,1,0,2,1,1,7,0,1997.0,2,0,162,0,0,0,0,0,5,2007,2.0,3,4,4,3,1,6,1,5,4,8,0,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,204750
5.0,69.0,9765,6,8,1993,1993,68.0,680,680,790,0,1470,0,0,2,1,1,6,1,1993.0,2,232,63,0,0,0,0,480,4,2009,2.0,5,4,4,4,1,5,1,4,3,8,3,3,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,185000
1.0,78.0,10264,7,5,1999,1999,183.0,1588,1588,0,0,1588,0,0,2,0,1,6,0,1999.0,2,158,29,0,0,0,0,0,8,2006,1.0,4,3,4,3,3,5,1,5,4,8,0,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,214000
1.0,73.0,10921,4,5,1965,1965,48.0,960,960,0,0,960,1,0,1,0,1,6,0,1965.0,1,120,0,0,0,0,0,0,5,2007,1.0,3,3,3,3,1,3,1,3,3,8,0,3,3,3,2,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,94750
2.0,85.0,10625,5,5,1920,1950,0.0,458,835,0,0,835,0,0,1,0,1,5,0,1920.0,1,0,0,77,0,0,0,400,5,2010,1.0,3,3,3,3,1,5,1,2,3,8,0,1,2,3,3,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,83000
1.0,77.0,9320,4,5,1959,1959,0.0,950,1225,0,0,1225,1,0,1,1,1,6,0,,0,352,0,0,0,0,0,400,1,2010,1.0,3,3,3,3,1,5,1,2,3,8,0,0,0,0,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,128950
1.0,69.0,10603,6,7,1977,2001,28.0,1610,1610,0,0,1610,1,0,2,0,1,6,2,1977.0,2,168,68,0,0,0,0,0,2,2010,1.0,3,3,3,3,2,5,1,4,4,8,3,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,205000
5.0,77.0,9206,6,5,1985,1985,336.0,741,977,755,0,1732,0,0,2,1,1,7,1,1985.0,2,192,46,0,0,0,0,0,6,2010,2.0,4,3,4,3,1,1,1,3,4,8,3,3,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,178000
8.0,64.0,7018,5,5,1979,1979,0.0,0,1535,0,0,1535,0,0,2,0,2,8,0,1979.0,2,0,0,0,0,0,0,0,6,2009,1.0,3,2,0,0,0,0,0,3,3,8,0,1,3,3,3,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,118964
1.0,94.0,10402,7,5,2009,2009,0.0,1226,1226,0,0,1226,0,0,2,0,1,6,0,2009.0,3,0,36,0,0,0,0,0,5,2010,1.0,3,3,4,3,1,1,1,5,4,8,0,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,198900
4.0,69.0,7758,7,4,1931,1950,600.0,1040,1226,592,0,1818,0,0,1,1,1,7,2,1951.0,1,0,0,0,0,184,0,0,6,2007,1.5,3,2,3,3,1,2,1,5,3,8,3,1,3,3,3,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,169500
5.0,75.0,9375,8,5,2003,2004,768.0,1053,1053,939,0,1992,0,0,2,1,1,9,1,2003.0,2,140,45,0,0,0,0,0,8,2008,2.0,4,3,5,3,1,1,1,5,4,8,4,2,3,3,3,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,250000
2.0,60.0,10800,4,7,1885,1995,0.0,641,1047,0,0,1047,0,0,1,0,1,6,0,1954.0,1,0,0,0,0,0,0,450,8,2007,1.0,3,3,2,3,1,1,1,4,3,8,0,1,2,2,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,100000
1.0,50.0,6000,5,5,1948,1950,0.0,789,789,0,0,789,0,0,1,0,1,5,0,1948.0,1,0,0,0,0,0,0,0,4,2008,1.0,3,3,3,3,1,5,4,5,3,8,0,1,3,3,3,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,115000
4.0,85.0,8500,5,7,1919,2005,0.0,793,997,520,0,1517,0,0,2,0,1,7,0,,0,0,0,144,0,0,0,0,8,2007,1.5,3,3,3,3,1,1,1,3,2,8,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,115000
1.0,105.0,11751,6,6,1977,1977,480.0,1844,1844,0,0,1844,0,0,2,0,1,7,1,1977.0,2,0,122,0,0,0,0,0,1,2010,1.0,3,3,4,3,1,4,1,5,3,8,3,2,3,3,3,3,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,190000
4.0,75.0,9525,6,4,1954,1972,0.0,994,1216,639,0,1855,0,0,2,0,1,7,0,1954.0,1,182,0,0,0,0,0,0,10,2006,1.5,3,3,3,2,1,3,1,4,3,8,0,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,136900
7.0,69.0,7750,7,5,2000,2000,0.0,384,774,656,0,1430,0,0,2,1,1,7,1,2000.0,2,180,0,0,0,0,0,0,4,2010,0.5,3,3,4,3,1,6,1,5,3,8,3,3,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,180000
5.0,77.0,9965,7,5,2007,2007,220.0,1264,1282,1414,0,2696,1,0,2,1,1,10,1,2007.0,3,120,184,0,0,168,0,0,10,2007,2.0,4,3,5,3,3,6,1,5,5,8,4,3,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,383970
1.0,69.0,21000,6,5,1953,1953,184.0,1809,2259,0,0,2259,1,0,2,0,1,7,2,1953.0,2,166,120,192,0,0,0,0,10,2007,1.0,3,4,4,3,2,5,3,3,4,8,4,1,3,3,3,3,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,217000
6.0,61.0,7259,6,8,1945,2002,0.0,1028,1436,884,0,2320,1,0,2,1,1,9,1,1945.0,1,224,0,0,0,0,0,0,7,2007,2.0,3,3,3,3,1,5,2,5,4,8,3,1,3,3,3,3,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,259500
11.0,34.0,3230,6,5,1999,1999,1129.0,729,729,729,0,1458,0,0,2,1,1,5,1,1999.0,2,0,32,0,0,0,0,0,6,2007,2.0,3,3,4,3,1,6,1,4,3,8,2,1,3,3,3,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,176000
1.0,69.0,11616,5,5,1962,1962,116.0,1092,1092,0,0,1092,0,1,1,0,1,6,1,1962.0,1,0,20,144,0,0,0,0,9,2009,1.0,3,3,3,3,1,2,4,3,3,8,1,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,139000
1.0,74.0,8536,5,5,2006,2007,0.0,1125,1125,0,0,1125,0,0,1,1,1,5,0,2007.0,2,80,64,0,0,0,0,0,4,2007,1.0,3,3,4,3,1,1,1,4,3,8,0,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,155000
5.0,90.0,12376,7,5,1990,1990,0.0,1673,1699,1523,0,3222,1,0,3,0,1,11,2,1990.0,3,367,0,0,0,0,0,0,5,2010,2.0,3,3,4,3,2,6,1,4,4,8,3,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,320000
5.0,65.0,8461,6,5,2005,2006,0.0,728,728,728,0,1456,0,0,2,1,1,8,1,2005.0,2,0,24,0,0,0,0,0,7,2006,2.0,4,3,4,3,1,1,1,5,4,8,4,3,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,163990
7.0,69.0,21453,6,5,1969,1969,0.0,938,988,0,0,988,1,0,1,0,1,4,2,1969.0,2,0,130,0,130,0,0,0,10,2006,0.5,3,3,3,3,4,5,1,5,3,8,3,1,3,3,3,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,180000
4.0,50.0,6060,4,5,1939,1950,0.0,732,772,351,0,1123,0,0,1,0,1,4,0,1979.0,1,0,0,140,0,0,0,0,6,2007,1.5,3,3,3,3,1,1,1,4,3,8,0,1,3,3,2,3,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,100000
